Complaint,DateOccur,Crime,crimeCat,Description,ILEADSAddress,ILEADSStreet,XCoord,YCoord,xyStatus
17-060959,12/14/2017 16:38,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5951,PLYMOUTH AVE,880306.8,1031669,FALSE
17-061001,12/14/2017 18:00,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3310,WYOMING ST,895160.1,1006780,FALSE
17-060964,12/14/2017 18:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5718,KENNERLY AVE,884511.6,1035079,FALSE
17-060995,12/14/2017 23:42,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4848,HAMMETT PL,890148.2,1031129,FALSE
17-061018,12/15/2017 01:00,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,2708,ANN AVE,898861.3,1011187,FALSE
17-061002,12/15/2017 02:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1015,S BROADWAY,907601.5,1013586,FALSE
17-061734,12/15/2017 05:00,21000,Forcible Rape,RAPE -- FORCIBLE,3100,POTOMAC ST,0,0,TRUE
17-061013,12/15/2017 07:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3591,NORWOOD AVE,890291.5,1035247,FALSE
17-061029,12/15/2017 10:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4300,N 20TH ST,904008.8,1032123,FALSE
17-061093,12/15/2017 15:00,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5110,N BROADWAY,903883.1,1035759,FALSE
17-061097,12/15/2017 16:45,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,E CARTER AVE / RED BUD AVE,898304.9,1034792,FALSE
17-062085,12/15/2017 19:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3900,FAIRVIEW AVE,891362.8,1005587,FALSE
17-061124,12/15/2017 20:18,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8794,JORDAN AVE,897106,1052593,FALSE
17-061123,12/15/2017 20:20,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2930,DELMAR BLVD,900205.8,1021288,FALSE
17-061166,12/15/2017 22:30,21000,Forcible Rape,RAPE -- FORCIBLE,100,S 10TH ST,0,0,TRUE
17-061148,12/15/2017 23:12,36112,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT,4183,LINDELL BLVD,892224.3,1022120,FALSE
17-061160,12/16/2017 00:25,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,5329,PATTON AVE,886656,1032281,FALSE
17-061171,12/16/2017 00:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5590,W FLORISSANT AVE,893144.3,1044000,FALSE
17-061168,12/16/2017 01:22,10000,Homicide,HOMICIDE,4402,ASHLAND AVE,895053.3,1032063,FALSE
17-061169,12/16/2017 01:34,36421,Robbery,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,315,CHESTNUT ST,909422.4,1016993,FALSE
17-061198,12/16/2017 08:20,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,956,HAMILTON AVE,880401.1,1029594,FALSE
17-061451,12/16/2017 12:00,43022,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,4200,LEE AVE,898027,1033572,FALSE
17-061226,12/16/2017 12:35,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4300,S SPRING AVE,891582.6,1000988,FALSE
17-061306,12/16/2017 12:45,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4400,RICHARD PL,895417.9,1036689,FALSE
17-061231,12/16/2017 13:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3226,N NEWSTEAD AVE,895056.4,1031967,FALSE
17-061231,12/16/2017 13:45,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3226,N NEWSTEAD AVE,895056.4,1031967,FALSE
17-061242,12/16/2017 14:16,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4272,E MAFFITT AVE,895340.8,1029795,FALSE
17-061259,12/16/2017 16:15,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",4526,COTTAGE AVE,892800,1030256,FALSE
17-061280,12/16/2017 19:48,41014,Aggravated Assault,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,2101,PALM ST,905128.4,1027972,FALSE
17-061280,12/16/2017 19:48,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2101,PALM ST,905128.4,1027972,FALSE
17-061280,12/16/2017 19:48,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2101,PALM ST,905128.4,1027972,FALSE
17-061280,12/16/2017 19:48,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2101,PALM ST,905128.4,1027972,FALSE
17-061299,12/16/2017 21:03,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5935,DELMAR BLVD,879643.6,1027424,FALSE
17-061308,12/16/2017 21:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4523,LEXINGTON AVE,894240.2,1033106,FALSE
17-061312,12/16/2017 23:00,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1401,CHOUTEAU AVE,904521.8,1014630,FALSE
17-061510,12/17/2017 01:00,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,5016,KENSINGTON AVE,887630.9,1026932,FALSE
17-061327,12/17/2017 01:35,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4561,RIDGEWOOD AVE,885458.3,1002439,FALSE
17-061350,12/17/2017 08:50,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1000,S LEONOR K SULLIVAN BLVD,909369.4,1012916,FALSE
17-061376,12/17/2017 12:59,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,3922,TURNER AVE,896834.8,1033081,FALSE
17-061411,12/17/2017 17:41,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2419,N SPRING AVE,898505.3,1026639,FALSE
17-061420,12/17/2017 19:57,41201,Aggravated Assault,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5000,CLAXTON AVE,892136.3,1040514,FALSE
17-061420,12/17/2017 19:57,41201,Aggravated Assault,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5000,CLAXTON AVE,892136.3,1040514,FALSE
17-061420,12/17/2017 19:57,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5000,CLAXTON AVE,892136.3,1040514,FALSE
17-061421,12/17/2017 20:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,969,RIVERVIEW BLVD,896044.4,1052407,FALSE
17-061421,12/17/2017 20:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,969,RIVERVIEW BLVD,896044.4,1052407,FALSE
17-061432,12/17/2017 22:00,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5916,FLOY AVE,890503.9,1048675,FALSE
17-061432,12/17/2017 22:00,41023,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,5916,FLOY AVE,890503.9,1048675,FALSE
17-061432,12/17/2017 22:00,41026,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-CHILD-DOMESTIC,5916,FLOY AVE,890503.9,1048675,FALSE
17-061432,12/17/2017 22:00,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5916,FLOY AVE,890503.9,1048675,FALSE
17-061438,12/17/2017 23:45,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4007,SHREVE AVE,893238,1035253,FALSE
17-061439,12/17/2017 23:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3033,N 20TH ST,905262.5,1027146,FALSE
17-061439,12/17/2017 23:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3033,N 20TH ST,905262.5,1027146,FALSE
17-061444,12/18/2017 00:37,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1926,OREGON AVE,898235.1,1012092,FALSE
17-061444,12/18/2017 00:37,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1926,OREGON AVE,898235.1,1012092,FALSE
17-061449,12/18/2017 00:50,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,7600,HALL ST,899461.2,1045874,FALSE
17-061445,12/18/2017 00:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3612,DELOR ST,891423.5,997691.1,FALSE
17-061524,12/18/2017 09:30,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4265,ATHLONE AVE,897803.3,1034677,FALSE
17-061561,12/18/2017 16:10,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3116,PORTIS AVE,887595.9,1008971,FALSE
17-061570,12/18/2017 17:00,36211,Robbery,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,3956,S BROADWAY,898198.6,1001188,FALSE
17-061586,12/18/2017 19:00,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3101,OSAGE ST,895415.2,1001578,FALSE
17-061669,12/18/2017 19:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3918,N 21ST ST,904442.8,1030262,FALSE
17-061594,12/18/2017 20:50,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,4041,CASTLEMAN AVE,891742.9,1013024,FALSE
17-061621,12/19/2017 03:23,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5819,JULIAN AVE,881741.1,1031457,FALSE
17-061641,12/19/2017 07:45,32421,Robbery,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,3751,S JEFFERSON AVE,898162.7,1002525,FALSE
17-061636,12/19/2017 08:25,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6420,ALABAMA AVE,890517.6,992406,FALSE
17-061649,12/19/2017 09:10,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1448,MORRISON LN,904161,1013608,FALSE
17-061681,12/19/2017 11:00,44013,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",3530,VISTA AVE,895611.2,1015276,FALSE
17-061663,12/19/2017 11:20,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1101,WASHINGTON AVE,907375.6,1018946,FALSE
17-061687,12/19/2017 12:35,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4090,C D BANKS AVE,894399,1024979,FALSE
17-061699,12/19/2017 13:00,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3257,MICHIGAN AVE,895761.6,1006184,FALSE
17-061694,12/19/2017 13:30,31422,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,4700,HIGHLAND AVE,891435.2,1030963,FALSE
17-061718,12/19/2017 15:30,43023,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,4963,REBER PL,885660.2,1010389,FALSE
17-061723,12/19/2017 16:55,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3100,OSAGE ST,895519.1,1001572,FALSE
17-061738,12/19/2017 17:53,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,CASS AVE / N TUCKER BLVD,908201.1,1022280,FALSE
17-061743,12/19/2017 18:15,31411,Robbery,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,115,WASHINGTON AVE,910475.3,1018278,FALSE
17-061735,12/19/2017 18:51,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5060,WREN AVE,890832.3,1043211,FALSE
17-061742,12/19/2017 19:30,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3814,FAIR AVE,897843,1032004,FALSE
17-061754,12/19/2017 21:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5940,PLYMOUTH AVE,880254.1,1031392,FALSE
17-061754,12/19/2017 21:40,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5940,PLYMOUTH AVE,880254.1,1031392,FALSE
17-061750,12/19/2017 21:46,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1000,WASHINGTON AVE,907483,1018737,FALSE
17-061787,12/20/2017 05:00,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,8390,N BROADWAY,897268.1,1049135,FALSE
17-061816,12/20/2017 07:10,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4964,THRUSH AVE,890462.4,1042103,FALSE
17-061791,12/20/2017 07:45,32211,Robbery,ROBBERY-RESIDENCE  /KNIFE USED/SUCCESSFUL,4319,COTE BRILLIANTE AVE,893670.3,1028480,FALSE
17-061795,12/20/2017 08:45,41016,Aggravated Assault,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0,ERA AVE / W FLORISSANT AVE,890463.8,1048035,FALSE
17-061795,12/20/2017 08:45,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,ERA AVE / W FLORISSANT AVE,890463.8,1048035,FALSE
17-061823,12/20/2017 11:00,43016,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4503,MORGANFORD RD,887174.9,1002526,FALSE
17-061842,12/20/2017 12:50,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4023,GILES AVE,892165.3,1001903,FALSE
17-061859,12/20/2017 14:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2120,STANSBURY ST,899042.4,1002507,FALSE
17-061859,12/20/2017 14:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2120,STANSBURY ST,899042.4,1002507,FALSE
17-061859,12/20/2017 14:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2120,STANSBURY ST,899042.4,1002507,FALSE
17-061859,12/20/2017 14:50,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2120,STANSBURY ST,899042.4,1002507,FALSE
17-061902,12/20/2017 18:00,43015,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4469,CLARENCE AVE,897908.6,1035991,FALSE
17-061912,12/20/2017 19:30,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,6216,MORGANFORD RD,885126.4,996550.3,FALSE
17-061912,12/20/2017 19:30,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6216,MORGANFORD RD,885126.4,996550.3,FALSE
17-061912,12/20/2017 19:30,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,6216,MORGANFORD RD,885126.4,996550.3,FALSE
17-061912,12/20/2017 19:30,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,6216,MORGANFORD RD,885126.4,996550.3,FALSE
17-061910,12/20/2017 20:18,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3700,TEXAS AVE,898102.1,1003006,FALSE
17-061916,12/20/2017 20:27,36211,Robbery,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,4230,S BROADWAY,897347.1,999530.2,FALSE
17-061914,12/20/2017 20:31,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2636,CHIPPEWA ST,897981.9,1002543,FALSE
17-061933,12/21/2017 00:01,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,808,CARR ST,908720.4,1020304,FALSE
18-007914,12/21/2017 00:01,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,ALBERTA ST / S GRAND BLVD,893146.3,1002098,FALSE
17-061936,12/21/2017 03:35,31312,Robbery,ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT,4314,N GRAND BLVD,902522.3,1032298,FALSE
17-061938,12/21/2017 03:45,42013,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1015,PARK AVE,905579.6,1012632,FALSE
17-061940,12/21/2017 04:34,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3900,S BROADWAY,898269.4,1001630,FALSE
17-061981,12/21/2017 10:51,43202,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,0,N 14TH ST / MARKET ST,905595.6,1017724,FALSE
17-062067,12/21/2017 15:02,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6409,MICHIGAN AVE,891246.2,992054.7,FALSE
17-062067,12/21/2017 15:02,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6409,MICHIGAN AVE,891246.2,992054.7,FALSE
17-062034,12/21/2017 16:00,36211,Robbery,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,3546,GRAVOIS AVE,893558.7,1004641,FALSE
17-062046,12/21/2017 16:20,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,2157,PALM ST,904531.4,1028106,FALSE
17-062074,12/21/2017 18:45,10000,Homicide,HOMICIDE,5457,PAGE BLVD,884217.3,1030427,FALSE
17-062086,12/21/2017 22:00,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,GERMANIA ST / MORGANFORD RD,882336.6,992770.3,FALSE
17-062082,12/21/2017 22:05,31421,Robbery,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,915,OLIVE ST,907586.3,1018176,FALSE
17-062095,12/22/2017 00:02,37111,Robbery,ROBBERY-MISC/FIREARM USED/SUCCESSFUL,435,N EUCLID AVE,888111.9,1025365,FALSE
17-062104,12/22/2017 01:40,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4266,ELLENWOOD AVE,887281.7,1002062,FALSE
17-062109,12/22/2017 02:00,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,8538,N BROADWAY,897551.8,1050474,FALSE
17-062111,12/22/2017 02:35,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,1718,S 8TH ST,905426.4,1010902,FALSE
17-062115,12/22/2017 02:43,42011,Aggravated Assault,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,301,N 17TH ST,904673.6,1018828,FALSE
17-062119,12/22/2017 02:59,10000,Homicide,HOMICIDE,4240,JOHN AVE,901888.8,1032358,FALSE
17-062119,12/22/2017 02:59,10000,Homicide,HOMICIDE,4240,JOHN AVE,901888.8,1032358,FALSE
17-062119,12/22/2017 02:59,10000,Homicide,HOMICIDE,4240,JOHN AVE,901888.8,1032358,FALSE
17-062118,12/22/2017 03:30,21000,Forcible Rape,RAPE -- FORCIBLE,4300,ST FERDINAND AVE,0,0,TRUE
17-062130,12/22/2017 07:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5700,CABANNE AVE,882105.6,1028727,FALSE
17-062148,12/22/2017 09:00,32111,Robbery,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,3423,WINNEBAGO ST,894210.8,1003773,FALSE
17-062144,12/22/2017 10:15,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5700,RIVERVIEW BLVD,891715.8,1046309,FALSE
17-062157,12/22/2017 11:49,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1457,LASALLE LN,904006.9,1014252,FALSE
18-017385,12/22/2017 12:00,21000,Forcible Rape,RAPE -- FORCIBLE,4200,N 19TH ST,0,0,TRUE
17-062176,12/22/2017 12:55,32421,Robbery,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,7427,PENNSYLVANIA AVE,889352.4,988861.9,FALSE
17-062183,12/22/2017 13:00,43012,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1250,CHESTNUT ST,906484.2,1017763,FALSE
17-062197,12/22/2017 14:35,41014,Aggravated Assault,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,7513,MICHIGAN AVE,888663.9,989161.2,FALSE
17-062203,12/22/2017 14:55,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4543,VIRGINIA AVE,893608.5,998022.3,FALSE
17-062271,12/22/2017 16:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N KINGSHIGHWAY BLVD / LILBURN,894454,1039997,FALSE
17-062238,12/22/2017 17:38,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4524,S KINGSHIGHWAY BLVD,884262.8,1002618,FALSE
17-062262,12/22/2017 19:45,31211,Robbery,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,3230,PULASKI ST,893753.6,997298.6,FALSE
17-062269,12/22/2017 20:10,31112,Robbery,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,8986,HALLS FERRY RD,894624.2,1051642,FALSE
17-062281,12/22/2017 22:30,44012,Aggravated Assault,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",4657,DELOR ST,884653.1,1001408,FALSE
17-062313,12/23/2017 00:01,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,10,N 7TH ST,908127.9,1016924,FALSE
17-062291,12/23/2017 00:01,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,2150,VICTOR ST,900163.1,1009326,FALSE
18-004946,12/23/2017 00:01,43026,Aggravated Assault,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,0,UNKNOWN,0,0,TRUE
18-004946,12/23/2017 00:01,21000,Forcible Rape,RAPE -- FORCIBLE,NA,UNKNOWN,0,0,TRUE
17-062312,12/23/2017 02:42,42014,Aggravated Assault,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3003,MIAMI ST,896136.6,1004146,FALSE
17-062318,12/23/2017 04:20,43013,Aggravated Assault,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,999,N 2ND ST,910439.8,1019433,FALSE
17-062338,12/23/2017 08:40,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5094,EMERSON AVE,892477,1041539,FALSE
17-062370,12/23/2017 11:00,31211,Robbery,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,3400,CHEROKEE ST,894695.4,1005517,FALSE
17-062368,12/23/2017 11:19,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,210,N 13TH ST,906266,1018212,FALSE
17-062386,12/23/2017 13:08,36211,Robbery,ROBBERY-COMMERCE PL/KNIFE USED/SUCCESS,5543,S GRAND BLVD,890373.4,996074.1,FALSE
17-062436,12/23/2017 19:20,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4101,KOELN AVE,883313.5,992952.1,FALSE
17-062444,12/23/2017 19:40,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,155,HUMBOLDT AVE,901544.5,1045034,FALSE
17-062451,12/23/2017 20:45,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5836,TERRY AVE,884381.9,1035890,FALSE
18-000211,12/23/2017 21:00,21000,Forcible Rape,RAPE -- FORCIBLE,8400,N BROADWAY,0,0,TRUE
17-062450,12/23/2017 21:33,41013,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4396,GIBSON AVE,889396.2,1017830,FALSE
17-062461,12/23/2017 21:40,31311,Robbery,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,4039,LINCOLN AVE,896822.8,1028455,FALSE
17-062456,12/23/2017 21:55,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3131,S GRAND BLVD,893722.3,1008138,FALSE
17-062471,12/23/2017 23:43,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5423,COLOGNE AVE,884890.1,999741.8,FALSE
17-062471,12/23/2017 23:43,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5423,COLOGNE,0,0,TRUE
17-062471,12/23/2017 23:43,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5423,COLOGNE,0,0,TRUE
17-062471,12/23/2017 23:43,41021,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,5423,COLOGNE,0,0,TRUE
17-062471,12/23/2017 23:43,41011,Aggravated Assault,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5423,COLOGNE,0,0,TRUE
17-062472,12/24/2017 00:26,36111,Robbery,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,1900,CHEROKEE ST,900565.5,1004590,FALSE
17-062504,12/24/2017 07:00,31111,Robbery,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,OLIVE BLVD / N SKINKER BLVD,877853,1029191,FALSE
17-062536,12/24/2017 15:06,36212,Robbery,ROBBERY-COMMERCE PL/KNIFE USED/ATTEMPT,1042,LOUGHBOROUGH AVE,888177.8,992117.5,FALSE
